靡ㄩ嘿,虏嘿,るら,щ獺瞯%,щ獺计(),щ獺禦秈眎计,щ獺禦芥禬(),щ獺计カ(κ窾),щ獺芥眎计,瑈硄计(),щ獺禦芥禬カ(κ窾),璸计(),щ獺秅锣瞯%
3691   ,河ポ         ,20181018,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3166,     0.00
6244   ,璟瓆         ,20181018,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    56676,     0.00
6443   ,じ垂         ,20181018,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    14422,     0.00
3576   ,羛ネ     ,20181019,     0.00,       25,        0,        0,        0.20,        0,  2183159,     0.00,   214110,     0.00
3691   ,河ポ         ,20181019,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3294,     0.00
6244   ,璟瓆         ,20181019,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    56726,     0.00
6443   ,じ垂         ,20181019,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    14451,     0.00
3576   ,羛ネ     ,20181022,     0.00,       25,        0,        0,        0.20,        0,  2183159,     0.00,   213374,     0.00
3691   ,河ポ         ,20181022,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3377,     0.00
6244   ,璟瓆         ,20181022,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    58237,     0.00
6443   ,じ垂         ,20181022,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    14533,     0.00
3576   ,羛ネ     ,20181023,     0.00,       25,        0,        0,        0.20,        0,  2183159,     0.00,   212280,     0.00
3691   ,河ポ         ,20181023,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3403,     0.00
6244   ,璟瓆         ,20181023,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    58003,     0.00
6443   ,じ垂         ,20181023,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    14454,     0.00
3576   ,羛ネ     ,20181024,     0.00,       25,        0,        0,        0.19,        0,  2183159,     0.00,   208163,     0.00
3691   ,河ポ         ,20181024,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3433,     0.00
6244   ,璟瓆         ,20181024,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    57431,     0.00
6443   ,じ垂         ,20181024,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    14453,     0.00
3576   ,羛ネ     ,20181025,     0.00,       25,        0,        0,        0.17,        0,  2183159,     0.00,   208372,     0.00
3691   ,河ポ         ,20181025,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3239,     0.00
6244   ,璟瓆         ,20181025,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    57784,     0.00
6443   ,じ垂         ,20181025,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13648,     0.00
3576   ,羛ネ     ,20181026,     0.00,       25,        0,        0,        0.17,        0,  2183159,     0.00,   210972,     0.00
3691   ,河ポ         ,20181026,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3278,     0.00
6244   ,璟瓆         ,20181026,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    56168,     0.00
6443   ,じ垂         ,20181026,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13744,     0.00
3576   ,羛ネ     ,20181029,     0.00,       25,        0,        0,        0.17,        0,  2183159,     0.00,   209759,     0.00
3691   ,河ポ         ,20181029,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3324,     0.00
6244   ,璟瓆         ,20181029,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    55431,     0.00
6443   ,じ垂         ,20181029,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13743,     0.00
3576   ,羛ネ     ,20181030,     0.00,       25,        0,        0,        0.17,        0,  2183159,     0.00,   210792,     0.00
3691   ,河ポ         ,20181030,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3433,     0.00
6244   ,璟瓆         ,20181030,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    56699,     0.00
6443   ,じ垂         ,20181030,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13670,     0.00
3576   ,羛ネ     ,20181031,     0.00,       25,        0,        0,        0.17,        0,  2183159,     0.00,   212170,     0.00
3691   ,河ポ         ,20181031,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3484,     0.00
6244   ,璟瓆         ,20181031,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    56918,     0.00
6443   ,じ垂         ,20181031,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13794,     0.00
3576   ,羛ネ     ,20181101,     0.00,       25,        0,        0,        0.18,        0,  2183159,     0.00,   210529,     0.00
3691   ,河ポ         ,20181101,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3550,     0.00
6244   ,璟瓆         ,20181101,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    57027,     0.00
6443   ,じ垂         ,20181101,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13844,     0.00
3576   ,羛ネ     ,20181102,     0.00,        0,        0,      -25,        0.00,       25,  2183159,    -0.18,   215076,     0.00
3691   ,河ポ         ,20181102,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3553,     0.00
6244   ,璟瓆         ,20181102,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    56214,     0.00
6443   ,じ垂         ,20181102,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13844,     0.00
3576   ,羛ネ     ,20181105,     0.00,        0,        0,        0,        0.00,        0,  2183159,     0.00,   216786,     0.00
3691   ,河ポ         ,20181105,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3617,     0.00
6244   ,璟瓆         ,20181105,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    60789,     0.00
6443   ,じ垂         ,20181105,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13935,     0.00
3576   ,羛ネ     ,20181106,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   218066,     0.00
3691   ,河ポ         ,20181106,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3503,     0.00
6244   ,璟瓆         ,20181106,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    62142,     0.00
6443   ,じ垂         ,20181106,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13572,     0.00
3576   ,羛ネ     ,20181107,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   222309,     0.00
3691   ,河ポ         ,20181107,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3546,     0.00
6244   ,璟瓆         ,20181107,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    62498,     0.00
6443   ,じ垂         ,20181107,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13670,     0.00
3576   ,羛ネ     ,20181108,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   222858,     0.00
3691   ,河ポ         ,20181108,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3503,     0.00
6244   ,璟瓆         ,20181108,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    62689,     0.00
6443   ,じ垂         ,20181108,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13577,     0.00
3576   ,羛ネ     ,20181109,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   221047,     0.00
3691   ,河ポ         ,20181109,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3533,     0.00
6244   ,璟瓆         ,20181109,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    60586,     0.00
6443   ,じ垂         ,20181109,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13562,     0.00
3576   ,羛ネ     ,20181112,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   218620,     0.00
3691   ,河ポ         ,20181112,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3630,     0.00
6244   ,璟瓆         ,20181112,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    61958,     0.00
6443   ,じ垂         ,20181112,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13539,     0.00
3576   ,羛ネ     ,20181113,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   218029,     0.00
3691   ,河ポ         ,20181113,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3639,     0.00
6244   ,璟瓆         ,20181113,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    62000,     0.00
6443   ,じ垂         ,20181113,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13486,     0.00
3576   ,羛ネ     ,20181114,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   218804,     0.00
3691   ,河ポ         ,20181114,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3689,     0.00
6244   ,璟瓆         ,20181114,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    63815,     0.00
6443   ,じ垂         ,20181114,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13575,     0.00
3576   ,羛ネ     ,20181115,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   217525,     0.00
3691   ,河ポ         ,20181115,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3625,     0.00
6244   ,璟瓆         ,20181115,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    62028,     0.00
6443   ,じ垂         ,20181115,     0.00,        0,        0,        0,        0.00,        0,   476855,     0.00,    13535,     0.00
3576   ,羛ネ     ,20181116,     0.00,        0,        0,        0,        0.00,        0,  2517450,     0.00,   213318,     0.00
3691   ,河ポ         ,20181116,     0.00,        0,        0,        0,        0.00,        0,    60989,     0.00,     3654,     0.00
6244   ,璟瓆         ,20181116,     0.00,        0,        0,        0,        0.00,        0,   540760,     0.00,    62140,     0.00
